date,count,total_count,ratio
2023-04-22 00:00:00,1,1059,0.0009442870632672333
2023-04-23 00:00:00,1,783,0.001277139208173691
2023-04-24 00:00:00,1,1307,0.0007651109410864575
2023-04-25 00:00:00,0,1374,0
2023-04-26 00:00:00,0,1467,0
2023-04-27 00:00:00,3,1458,0.00205761316872428
2023-04-28 00:00:00,0,1389,0
2023-04-29 00:00:00,1,1049,0.0009532888465204957
2023-04-30 00:00:00,0,870,0
2023-05-01 00:00:00,5,992,0.005040322580645161
2023-05-02 00:00:00,4,1379,0.0029006526468455403
2023-05-03 00:00:00,2,1393,0.0014357501794687725
2023-05-04 00:00:00,0,1442,0
2023-05-05 00:00:00,2,1303,0.0015349194167306216
2023-05-06 00:00:00,0,963,0
2023-05-07 00:00:00,0,851,0
2023-05-08 00:00:00,0,1170,0
2023-05-09 00:00:00,0,1447,0
2023-05-10 00:00:00,0,1863,0
2023-05-11 00:00:00,1,1520,0.0006578947368421052
2023-05-12 00:00:00,1,1454,0.000687757909215956
2023-05-13 00:00:00,0,1063,0
2023-05-14 00:00:00,0,905,0
2023-05-15 00:00:00,1,1266,0.0007898894154818325
2023-05-16 00:00:00,9,1484,0.006064690026954178
2023-05-17 00:00:00,1,1492,0.0006702412868632708
2023-05-18 00:00:00,0,1022,0
2023-05-19 00:00:00,0,1473,0
2023-05-20 00:00:00,1,1144,0.0008741258741258741
2023-05-21 00:00:00,0,960,0
2023-05-22 00:00:00,0,1279,0
2023-05-23 00:00:00,0,1477,0
2023-05-24 00:00:00,0,1538,0
2023-05-25 00:00:00,3,1611,0.00186219739292365
2023-05-26 00:00:00,8,1465,0.005460750853242321
2023-05-27 00:00:00,8,1098,0.007285974499089253
2023-05-28 00:00:00,1,764,0.0013089005235602095
2023-05-29 00:00:00,2,782,0.0025575447570332483
2023-05-30 00:00:00,0,1306,0
2023-05-31 00:00:00,1,1385,0.0007220216606498195
2023-06-01 00:00:00,2,1404,0.0014245014245014246
2023-06-02 00:00:00,3,1421,0.00211118930330753
2023-06-03 00:00:00,3,1070,0.002803738317757009
2023-06-04 00:00:00,0,795,0
2023-06-05 00:00:00,0,1244,0
2023-06-06 00:00:00,2,1379,0.0014503263234227702
2023-06-07 00:00:00,0,1448,0
2023-06-08 00:00:00,0,1416,0
2023-06-09 00:00:00,1,1299,0.0007698229407236335
2023-06-10 00:00:00,3,1003,0.0029910269192422734
2023-06-11 00:00:00,10,776,0.01288659793814433
2023-06-12 00:00:00,2,1311,0.0015255530129672007
2023-06-13 00:00:00,4,1291,0.003098373353989156
2023-06-14 00:00:00,12,1335,0.008988764044943821
2023-06-15 00:00:00,1,1466,0.0006821282401091405
2023-06-16 00:00:00,1,1470,0.0006802721088435374
2023-06-17 00:00:00,0,947,0
2023-06-18 00:00:00,0,1081,0
2023-06-19 00:00:00,1,1155,0.0008658008658008658
2023-06-20 00:00:00,2,1330,0.0015037593984962407
2023-06-21 00:00:00,0,1377,0
2023-06-22 00:00:00,1,1530,0.00065359477124183
2023-06-23 00:00:00,7,1341,0.005219985085756898
2023-06-24 00:00:00,0,910,0
2023-06-25 00:00:00,7,788,0.008883248730964468
2023-06-26 00:00:00,2,1148,0.0017421602787456446
2023-06-27 00:00:00,0,1295,0
